dataset,filename,filepath,speaker,raw_label,emotion,sample_rate,duration,augmentation
tess,OAF_rain_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rain_ps.wav,OAF,ps,Surprise,16000,1.8528125,noise_pitch
tess,OAF_rain_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_rain_sad.wav,OAF,sad,Sad,16000,2.261125,noise_pitch
tess,OAF_raise_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_raise_angry.wav,OAF,angry,Angry,16000,1.6,noise_pitch
tess,OAF_raise_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_raise_disgust.wav,OAF,disgust,Disgust,16000,2.646875,noise_pitch
tess,OAF_raise_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_raise_fear.wav,OAF,fear,Fear,16000,1.568,noise_pitch
tess,OAF_raise_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_raise_happy.wav,OAF,happy,Happy,16000,2.1535625,noise_pitch
tess,OAF_raise_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_raise_neutral.wav,OAF,neutral,Neutral,16000,2.2949375,noise_pitch
tess,OAF_raise_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_raise_ps.wav,OAF,ps,Surprise,16000,2.048,noise_pitch
tess,OAF_raise_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_raise_sad.wav,OAF,sad,Sad,16000,2.9139375,noise_pitch
tess,OAF_rat_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_rat_angry.wav,OAF,angry,Angry,16000,1.408,noise_pitch
tess,OAF_rat_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_rat_disgust.wav,OAF,disgust,Disgust,16000,2.144,noise_pitch
tess,OAF_rat_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_rat_fear.wav,OAF,fear,Fear,16000,1.472,noise_pitch
tess,OAF_rat_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_rat_happy.wav,OAF,happy,Happy,16000,2.13125,noise_pitch
tess,OAF_rat_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_rat_neutral.wav,OAF,neutral,Neutral,16000,2.08,noise_pitch
tess,OAF_rat_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rat_ps.wav,OAF,ps,Surprise,16000,1.792,noise_pitch
tess,OAF_rat_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_rat_sad.wav,OAF,sad,Sad,16000,2.4515625,noise_pitch
tess,OAF_reach_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_reach_angry.wav,OAF,angry,Angry,16000,1.5769375,noise_pitch
tess,OAF_reach_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_reach_disgust.wav,OAF,disgust,Disgust,16000,2.6155,noise_pitch
tess,OAF_reach_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_reach_fear.wav,OAF,fear,Fear,16000,1.664,noise_pitch
tess,OAF_reach_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_reach_happy.wav,OAF,happy,Happy,16000,1.984,noise_pitch
tess,OAF_reach_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_reach_neutral.wav,OAF,neutral,Neutral,16000,2.1915,noise_pitch
tess,OAF_reach_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_reach_ps.wav,OAF,ps,Surprise,16000,2.176,noise_pitch
tess,OAF_reach_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_reach_sad.wav,OAF,sad,Sad,16000,2.5046875,noise_pitch
tess,OAF_read_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_read_angry.wav,OAF,angry,Angry,16000,1.527125,noise_pitch
tess,OAF_read_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_read_disgust.wav,OAF,disgust,Disgust,16000,2.1431875,noise_pitch
tess,OAF_read_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_read_fear.wav,OAF,fear,Fear,16000,1.632,noise_pitch
tess,OAF_read_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_read_happy.wav,OAF,happy,Happy,16000,1.92,noise_pitch
tess,OAF_read_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_read_neutral.wav,OAF,neutral,Neutral,16000,2.008375,noise_pitch
tess,OAF_read_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_read_ps.wav,OAF,ps,Surprise,16000,2.005375,noise_pitch
tess,OAF_read_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_read_sad.wav,OAF,sad,Sad,16000,2.45525,noise_pitch
tess,OAF_red_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_red_angry.wav,OAF,angry,Angry,16000,1.536,noise_pitch
tess,OAF_red_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_red_disgust.wav,OAF,disgust,Disgust,16000,2.212875,noise_pitch
tess,OAF_red_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_red_fear.wav,OAF,fear,Fear,16000,1.344,noise_pitch
tess,OAF_red_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_red_happy.wav,OAF,happy,Happy,16000,1.9203125,noise_pitch
tess,OAF_red_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_red_neutral.wav,OAF,neutral,Neutral,16000,1.93975,noise_pitch
tess,OAF_red_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_red_ps.wav,OAF,ps,Surprise,16000,2.1036875,noise_pitch
tess,OAF_red_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_red_sad.wav,OAF,sad,Sad,16000,2.439125,noise_pitch
tess,OAF_ring_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_ring_angry.wav,OAF,angry,Angry,16000,1.4328125,noise_pitch
tess,OAF_ring_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_ring_disgust.wav,OAF,disgust,Disgust,16000,2.2673125,noise_pitch
tess,OAF_ring_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_ring_fear.wav,OAF,fear,Fear,16000,1.56025,noise_pitch
tess,OAF_ring_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_ring_happy.wav,OAF,happy,Happy,16000,2.08,noise_pitch
tess,OAF_ring_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_ring_neutral.wav,OAF,neutral,Neutral,16000,2.195125,noise_pitch
tess,OAF_ring_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_ring_ps.wav,OAF,ps,Surprise,16000,1.8829375,noise_pitch
tess,OAF_ring_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_ring_sad.wav,OAF,sad,Sad,16000,2.5243125,noise_pitch
tess,OAF_ripe_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_ripe_angry.wav,OAF,angry,Angry,16000,1.504,noise_pitch
tess,OAF_ripe_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_ripe_disgust.wav,OAF,disgust,Disgust,16000,2.2669375,noise_pitch
tess,OAF_ripe_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_ripe_fear.wav,OAF,fear,Fear,16000,1.46025,noise_pitch
tess,OAF_ripe_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_ripe_happy.wav,OAF,happy,Happy,16000,1.856,noise_pitch
tess,OAF_ripe_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_ripe_neutral.wav,OAF,neutral,Neutral,16000,2.045125,noise_pitch
tess,OAF_ripe_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_ripe_ps.wav,OAF,ps,Surprise,16000,2.1491875,noise_pitch
tess,OAF_ripe_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_ripe_sad.wav,OAF,sad,Sad,16000,2.523625,noise_pitch
tess,OAF_road_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_road_angry.wav,OAF,angry,Angry,16000,1.504375,noise_pitch
tess,OAF_road_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_road_disgust.wav,OAF,disgust,Disgust,16000,2.142,noise_pitch
tess,OAF_road_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_road_fear.wav,OAF,fear,Fear,16000,1.632,noise_pitch
tess,OAF_road_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_road_happy.wav,OAF,happy,Happy,16000,2.0466875,noise_pitch
tess,OAF_road_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_road_neutral.wav,OAF,neutral,Neutral,16000,2.0575,noise_pitch
tess,OAF_road_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_road_ps.wav,OAF,ps,Surprise,16000,1.8855625,noise_pitch
tess,OAF_road_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_road_sad.wav,OAF,sad,Sad,16000,2.353375,noise_pitch
tess,OAF_room_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_room_angry.wav,OAF,angry,Angry,16000,1.5399375,noise_pitch
tess,OAF_room_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_room_disgust.wav,OAF,disgust,Disgust,16000,2.2525625,noise_pitch
tess,OAF_room_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_room_fear.wav,OAF,fear,Fear,16000,1.5536875,noise_pitch
tess,OAF_room_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_room_happy.wav,OAF,happy,Happy,16000,1.94025,noise_pitch
tess,OAF_room_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_room_neutral.wav,OAF,neutral,Neutral,16000,1.97625,noise_pitch
tess,OAF_room_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_room_ps.wav,OAF,ps,Surprise,16000,1.7906875,noise_pitch
tess,OAF_room_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_room_sad.wav,OAF,sad,Sad,16000,2.396125,noise_pitch
tess,OAF_rose_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_rose_angry.wav,OAF,angry,Angry,16000,1.568,noise_pitch
tess,OAF_rose_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_rose_disgust.wav,OAF,disgust,Disgust,16000,2.56,noise_pitch
tess,OAF_rose_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_rose_fear.wav,OAF,fear,Fear,16000,1.472,noise_pitch
tess,OAF_rose_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_rose_happy.wav,OAF,happy,Happy,16000,2.1748125,noise_pitch
tess,OAF_rose_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_rose_neutral.wav,OAF,neutral,Neutral,16000,2.0761875,noise_pitch
tess,OAF_rose_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rose_ps.wav,OAF,ps,Surprise,16000,2.08,noise_pitch
tess,OAF_rose_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_rose_sad.wav,OAF,sad,Sad,16000,2.6503125,noise_pitch
tess,OAF_rot_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_rot_angry.wav,OAF,angry,Angry,16000,1.33975,noise_pitch
tess,OAF_rot_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_rot_disgust.wav,OAF,disgust,Disgust,16000,2.0978125,noise_pitch
tess,OAF_rot_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_rot_fear.wav,OAF,fear,Fear,16000,1.6,noise_pitch
tess,OAF_rot_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_rot_happy.wav,OAF,happy,Happy,16000,2.1034375,noise_pitch
tess,OAF_rot_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_rot_neutral.wav,OAF,neutral,Neutral,16000,2.109875,noise_pitch
tess,OAF_rot_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rot_ps.wav,OAF,ps,Surprise,16000,1.792,noise_pitch
tess,OAF_rot_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_rot_sad.wav,OAF,sad,Sad,16000,2.2739375,noise_pitch
tess,OAF_rough_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_rough_angry.wav,OAF,angry,Angry,16000,1.6,noise_pitch
tess,OAF_rough_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_rough_disgust.wav,OAF,disgust,Disgust,16000,2.52875,noise_pitch
tess,OAF_rough_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_rough_fear.wav,OAF,fear,Fear,16000,1.536,noise_pitch
tess,OAF_rough_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_rough_happy.wav,OAF,happy,Happy,16000,2.101125,noise_pitch
tess,OAF_rough_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_rough_neutral.wav,OAF,neutral,Neutral,16000,1.9675625,noise_pitch
tess,OAF_rough_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rough_ps.wav,OAF,ps,Surprise,16000,2.176,noise_pitch
tess,OAF_rough_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_rough_sad.wav,OAF,sad,Sad,16000,2.3873125,noise_pitch
tess,OAF_rush_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_rush_angry.wav,OAF,angry,Angry,16000,1.472,noise_pitch
tess,OAF_rush_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_rush_disgust.wav,OAF,disgust,Disgust,16000,2.24,noise_pitch
tess,OAF_rush_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_rush_fear.wav,OAF,fear,Fear,16000,1.568,noise_pitch
tess,OAF_rush_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_rush_happy.wav,OAF,happy,Happy,16000,2.0564375,noise_pitch
tess,OAF_rush_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_rush_neutral.wav,OAF,neutral,Neutral,16000,2.16875,noise_pitch
tess,OAF_rush_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rush_ps.wav,OAF,ps,Surprise,16000,1.856,noise_pitch
tess,OAF_rush_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_rush_sad.wav,OAF,sad,Sad,16000,2.4085625,noise_pitch
tess,OAF_said_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_said_angry.wav,OAF,angry,Angry,16000,1.4669375,noise_pitch
tess,OAF_said_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_said_disgust.wav,OAF,disgust,Disgust,16000,2.2290625,noise_pitch
tess,OAF_said_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_said_fear.wav,OAF,fear,Fear,16000,1.555125,noise_pitch
tess,OAF_said_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_said_happy.wav,OAF,happy,Happy,16000,1.9459375,noise_pitch
tess,OAF_said_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_said_neutral.wav,OAF,neutral,Neutral,16000,2.0115625,noise_pitch
tess,OAF_said_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_said_ps.wav,OAF,ps,Surprise,16000,1.8966875,noise_pitch
tess,OAF_said_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_said_sad.wav,OAF,sad,Sad,16000,2.39375,noise_pitch
tess,OAF_sail_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_sail_angry.wav,OAF,angry,Angry,16000,1.568,noise_pitch
tess,OAF_sail_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_sail_disgust.wav,OAF,disgust,Disgust,16000,2.496,noise_pitch
tess,OAF_sail_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_sail_fear.wav,OAF,fear,Fear,16000,1.4925625,noise_pitch
tess,OAF_sail_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sail_happy.wav,OAF,happy,Happy,16000,1.9778125,noise_pitch
tess,OAF_sail_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_sail_neutral.wav,OAF,neutral,Neutral,16000,2.063125,noise_pitch
tess,OAF_sail_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sail_ps.wav,OAF,ps,Surprise,16000,2.08,noise_pitch
tess,OAF_sail_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sail_sad.wav,OAF,sad,Sad,16000,2.639625,noise_pitch
tess,OAF_search_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_search_angry.wav,OAF,angry,Angry,16000,1.568,noise_pitch
tess,OAF_search_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_search_disgust.wav,OAF,disgust,Disgust,16000,2.272,noise_pitch
tess,OAF_search_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_search_fear.wav,OAF,fear,Fear,16000,1.824,noise_pitch
tess,OAF_search_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_search_happy.wav,OAF,happy,Happy,16000,2.03675,noise_pitch
tess,OAF_search_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_search_neutral.wav,OAF,neutral,Neutral,16000,2.2873125,noise_pitch
tess,OAF_search_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_search_ps.wav,OAF,ps,Surprise,16000,2.261125,noise_pitch
tess,OAF_search_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_search_sad.wav,OAF,sad,Sad,16000,2.446125,noise_pitch
tess,OAF_seize_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_seize_angry.wav,OAF,angry,Angry,16000,1.6,noise_pitch
tess,OAF_seize_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_seize_disgust.wav,OAF,disgust,Disgust,16000,2.46025,noise_pitch
tess,OAF_seize_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_seize_fear.wav,OAF,fear,Fear,16000,1.664,noise_pitch
tess,OAF_seize_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_seize_happy.wav,OAF,happy,Happy,16000,2.2025625,noise_pitch
tess,OAF_seize_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_seize_neutral.wav,OAF,neutral,Neutral,16000,2.135625,noise_pitch
tess,OAF_seize_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_seize_ps.wav,OAF,ps,Surprise,16000,2.048,noise_pitch
tess,OAF_seize_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_seize_sad.wav,OAF,sad,Sad,16000,2.71275,noise_pitch
tess,OAF_sell_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_sell_angry.wav,OAF,angry,Angry,16000,1.3826875,noise_pitch
tess,OAF_sell_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_sell_disgust.wav,OAF,disgust,Disgust,16000,2.4760625,noise_pitch
tess,OAF_sell_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_sell_fear.wav,OAF,fear,Fear,16000,1.5640625,noise_pitch
tess,OAF_sell_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sell_happy.wav,OAF,happy,Happy,16000,1.988625,noise_pitch
tess,OAF_sell_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_sell_neutral.wav,OAF,neutral,Neutral,16000,2.241875,noise_pitch
tess,OAF_sell_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sell_ps.wav,OAF,ps,Surprise,16000,1.90075,noise_pitch
tess,OAF_sell_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sell_sad.wav,OAF,sad,Sad,16000,2.7665625,noise_pitch
tess,OAF_shack_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_shack_angry.wav,OAF,angry,Angry,16000,1.408,noise_pitch
tess,OAF_shack_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_shack_disgust.wav,OAF,disgust,Disgust,16000,2.304,noise_pitch
tess,OAF_shack_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_shack_fear.wav,OAF,fear,Fear,16000,1.6,noise_pitch
tess,OAF_shack_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_shack_happy.wav,OAF,happy,Happy,16000,1.92,noise_pitch
tess,OAF_shack_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_shack_neutral.wav,OAF,neutral,Neutral,16000,1.989125,noise_pitch
tess,OAF_shack_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_shack_ps.wav,OAF,ps,Surprise,16000,1.792,noise_pitch
tess,OAF_shack_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_shack_sad.wav,OAF,sad,Sad,16000,2.4865625,noise_pitch
tess,OAF_shall_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_shall_angry.wav,OAF,angry,Angry,16000,1.568,noise_pitch
tess,OAF_shall_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_shall_disgust.wav,OAF,disgust,Disgust,16000,2.274,noise_pitch
tess,OAF_shall_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_shall_fear.wav,OAF,fear,Fear,16000,1.728,noise_pitch
tess,OAF_shall_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_shall_happy.wav,OAF,happy,Happy,16000,2.0371875,noise_pitch
tess,OAF_shall_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_shall_neutral.wav,OAF,neutral,Neutral,16000,1.94325,noise_pitch
tess,OAF_shall_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_shall_ps.wav,OAF,ps,Surprise,16000,2.159625,noise_pitch
tess,OAF_shall_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_shall_sad.wav,OAF,sad,Sad,16000,2.443625,noise_pitch
tess,OAF_shawl_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_shawl_angry.wav,OAF,angry,Angry,16000,1.5274375,noise_pitch
tess,OAF_shawl_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_shawl_disgust.wav,OAF,disgust,Disgust,16000,2.332875,noise_pitch
tess,OAF_shawl_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_shawl_fear.wav,OAF,fear,Fear,16000,1.6021875,noise_pitch
tess,OAF_shawl_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_shawl_happy.wav,OAF,happy,Happy,16000,1.941875,noise_pitch
tess,OAF_shawl_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_shawl_neutral.wav,OAF,neutral,Neutral,16000,1.97875,noise_pitch
tess,OAF_shawl_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_shawl_ps.wav,OAF,ps,Surprise,16000,1.984,noise_pitch
tess,OAF_shawl_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_shawl_sad.wav,OAF,sad,Sad,16000,2.6023125,noise_pitch
tess,OAF_sheep_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_sheep_angry.wav,OAF,angry,Angry,16000,1.408,noise_pitch
tess,OAF_sheep_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_sheep_disgust.wav,OAF,disgust,Disgust,16000,2.1748125,noise_pitch
tess,OAF_sheep_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_sheep_fear.wav,OAF,fear,Fear,16000,1.7060625,noise_pitch
tess,OAF_sheep_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sheep_happy.wav,OAF,happy,Happy,16000,1.9930625,noise_pitch
tess,OAF_sheep_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_sheep_neutral.wav,OAF,neutral,Neutral,16000,1.8376875,noise_pitch
tess,OAF_sheep_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sheep_ps.wav,OAF,ps,Surprise,16000,2.071875,noise_pitch
tess,OAF_sheep_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sheep_sad.wav,OAF,sad,Sad,16000,2.6719375,noise_pitch
tess,OAF_shirt_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_shirt_angry.wav,OAF,angry,Angry,16000,1.504,noise_pitch
tess,OAF_shirt_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_shirt_disgust.wav,OAF,disgust,Disgust,16000,2.4871875,noise_pitch
tess,OAF_shirt_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_shirt_fear.wav,OAF,fear,Fear,16000,1.2969375,noise_pitch
tess,OAF_shirt_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_shirt_happy.wav,OAF,happy,Happy,16000,1.8089375,noise_pitch
tess,OAF_shirt_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_shirt_neutral.wav,OAF,neutral,Neutral,16000,2.024375,noise_pitch
tess,OAF_shirt_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_shirt_ps.wav,OAF,ps,Surprise,16000,1.92,noise_pitch
tess,OAF_shirt_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_shirt_sad.wav,OAF,sad,Sad,16000,2.323375,noise_pitch
tess,OAF_should_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_should_angry.wav,OAF,angry,Angry,16000,1.503625,noise_pitch
tess,OAF_should_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_should_disgust.wav,OAF,disgust,Disgust,16000,2.298125,noise_pitch
tess,OAF_should_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_should_fear.wav,OAF,fear,Fear,16000,1.4238125,noise_pitch
tess,OAF_should_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_should_happy.wav,OAF,happy,Happy,16000,1.976,noise_pitch
tess,OAF_should_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_should_neutral.wav,OAF,neutral,Neutral,16000,2.0535625,noise_pitch
