dataset,filename,filepath,speaker,raw_label,emotion,sample_rate,duration
tess,OAF_sub_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_sub_neutral.wav,OAF,neutral,Neutral,24414,2.0514458917014826
tess,OAF_sub_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sub_ps.wav,OAF,ps,Surprise,24414,1.8597116408618009
tess,OAF_sub_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sub_sad.wav,OAF,sad,Sad,24414,2.541984107479315
tess,OAF_such_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_such_angry.wav,OAF,angry,Angry,24414,1.672483001556484
tess,OAF_such_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_such_disgust.wav,OAF,disgust,Disgust,24414,2.436266076841157
tess,OAF_such_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_such_fear.wav,OAF,fear,Fear,24414,1.4682149586302942
tess,OAF_such_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_such_happy.wav,OAF,happy,Happy,24414,2.020111411485213
tess,OAF_such_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_such_neutral.wav,OAF,neutral,Neutral,24414,2.038748259195544
tess,OAF_such_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_such_ps.wav,OAF,ps,Surprise,24414,2.255304333579094
tess,OAF_such_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_such_sad.wav,OAF,sad,Sad,24414,2.5779061194396657
tess,OAF_sure_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_sure_angry.wav,OAF,angry,Angry,24414,1.427787335135578
tess,OAF_sure_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_sure_disgust.wav,OAF,disgust,Disgust,24414,2.270541492586221
tess,OAF_sure_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_sure_fear.wav,OAF,fear,Fear,24414,1.5403866633898582
tess,OAF_sure_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sure_happy.wav,OAF,happy,Happy,24414,1.939993446383223
tess,OAF_sure_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_sure_neutral.wav,OAF,neutral,Neutral,24414,1.928688457442451
tess,OAF_sure_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sure_ps.wav,OAF,ps,Surprise,24414,1.9302039813221925
tess,OAF_sure_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sure_sad.wav,OAF,sad,Sad,24414,2.3405013516834603
tess,OAF_take_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_take_angry.wav,OAF,angry,Angry,24414,1.459777177029573
tess,OAF_take_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_take_disgust.wav,OAF,disgust,Disgust,24414,2.35549275006144
tess,OAF_take_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_take_fear.wav,OAF,fear,Fear,24414,1.6050217088555747
tess,OAF_take_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_take_happy.wav,OAF,happy,Happy,24414,2.013967395756533
tess,OAF_take_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_take_neutral.wav,OAF,neutral,Neutral,24414,2.166871467190956
tess,OAF_take_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_take_ps.wav,OAF,ps,Surprise,24414,2.056320144179569
tess,OAF_take_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_take_sad.wav,OAF,sad,Sad,24414,2.5266650282624723
tess,OAF_talk_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_talk_angry.wav,OAF,angry,Angry,24414,1.52056197263865
tess,OAF_talk_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_talk_disgust.wav,OAF,disgust,Disgust,24414,2.189645285491931
tess,OAF_talk_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_talk_fear.wav,OAF,fear,Fear,24414,1.69484721880888
tess,OAF_talk_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_talk_happy.wav,OAF,happy,Happy,24414,2.224911935774556
tess,OAF_talk_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_talk_neutral.wav,OAF,neutral,Neutral,24414,1.9678872777914311
tess,OAF_talk_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_talk_ps.wav,OAF,ps,Surprise,24414,2.1707217170475954
tess,OAF_talk_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_talk_sad.wav,OAF,sad,Sad,24414,2.6314409764889
tess,OAF_tape_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tape_angry.wav,OAF,angry,Angry,24414,1.6835831899729663
tess,OAF_tape_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tape_disgust.wav,OAF,disgust,Disgust,24414,2.393626607684116
tess,OAF_tape_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tape_fear.wav,OAF,fear,Fear,24414,1.5399361022364215
tess,OAF_tape_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tape_happy.wav,OAF,happy,Happy,24414,1.8263291554026373
tess,OAF_tape_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tape_neutral.wav,OAF,neutral,Neutral,24414,1.7497747194232818
tess,OAF_tape_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tape_ps.wav,OAF,ps,Surprise,24414,2.1654378635209306
tess,OAF_tape_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tape_sad.wav,OAF,sad,Sad,24414,2.67563692963054
tess,OAF_team_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_team_angry.wav,OAF,angry,Angry,24414,1.6066191529450315
tess,OAF_team_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_team_disgust.wav,OAF,disgust,Disgust,24414,2.45043827312198
tess,OAF_team_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_team_fear.wav,OAF,fear,Fear,24414,1.6474973375931845
tess,OAF_team_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_team_happy.wav,OAF,happy,Happy,24414,2.0800770049971327
tess,OAF_team_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_team_neutral.wav,OAF,neutral,Neutral,24414,2.1535184730072907
tess,OAF_team_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_team_ps.wav,OAF,ps,Surprise,24414,2.0702465798312444
tess,OAF_team_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_team_sad.wav,OAF,sad,Sad,24414,2.665028262472352
tess,OAF_tell_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tell_angry.wav,OAF,angry,Angry,24414,1.6309494552306054
tess,OAF_tell_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tell_disgust.wav,OAF,disgust,Disgust,24414,2.16121897272057
tess,OAF_tell_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tell_fear.wav,OAF,fear,Fear,24414,1.7084869337265502
tess,OAF_tell_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tell_happy.wav,OAF,happy,Happy,24414,2.028098631932498
tess,OAF_tell_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tell_neutral.wav,OAF,neutral,Neutral,24414,1.916564266404522
tess,OAF_tell_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tell_ps.wav,OAF,ps,Surprise,24414,2.2190956008847382
tess,OAF_tell_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tell_sad.wav,OAF,sad,Sad,24414,2.333742934381912
tess,OAF_thin_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_thin_angry.wav,OAF,angry,Angry,24414,1.5652084869337266
tess,OAF_thin_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_thin_disgust.wav,OAF,disgust,Disgust,24414,2.209551896452855
tess,OAF_thin_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_thin_fear.wav,OAF,fear,Fear,24414,1.6094454001802243
tess,OAF_thin_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_thin_happy.wav,OAF,happy,Happy,24414,2.1188252641926764
tess,OAF_thin_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_thin_neutral.wav,OAF,neutral,Neutral,24414,1.9311051036290647
tess,OAF_thin_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_thin_ps.wav,OAF,ps,Surprise,24414,2.2043909232407635
tess,OAF_thin_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_thin_sad.wav,OAF,sad,Sad,24414,2.3783484885721307
tess,OAF_third_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_third_angry.wav,OAF,angry,Angry,24414,1.377938887523552
tess,OAF_third_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_third_disgust.wav,OAF,disgust,Disgust,24414,2.3055623822396987
tess,OAF_third_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_third_fear.wav,OAF,fear,Fear,24414,1.6068649135741788
tess,OAF_third_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_third_happy.wav,OAF,happy,Happy,24414,2.2045957237650526
tess,OAF_third_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_third_neutral.wav,OAF,neutral,Neutral,24414,1.919718194478578
tess,OAF_third_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_third_ps.wav,OAF,ps,Surprise,24414,1.9973375931842383
tess,OAF_third_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_third_sad.wav,OAF,sad,Sad,24414,2.524535102809863
tess,OAF_thought_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_thought_angry.wav,OAF,angry,Angry,24414,1.506840337511264
tess,OAF_thought_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_thought_disgust.wav,OAF,disgust,Disgust,24414,2.230523470140084
tess,OAF_thought_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_thought_fear.wav,OAF,fear,Fear,24414,1.6508970262963871
tess,OAF_thought_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_thought_happy.wav,OAF,happy,Happy,24414,1.9135741787498977
tess,OAF_thought_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_thought_neutral.wav,OAF,neutral,Neutral,24414,1.8243221102646023
tess,OAF_thought_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_thought_ps.wav,OAF,ps,Surprise,24414,1.773081019087409
tess,OAF_thought_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_thought_sad.wav,OAF,sad,Sad,24414,2.2744327025477187
tess,OAF_thumb_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_thumb_angry.wav,OAF,angry,Angry,24414,1.5925288768739247
tess,OAF_thumb_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_thumb_disgust.wav,OAF,disgust,Disgust,24414,2.1861227164741543
tess,OAF_thumb_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_thumb_fear.wav,OAF,fear,Fear,24414,1.4617432620627508
tess,OAF_thumb_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_thumb_happy.wav,OAF,happy,Happy,24414,1.992791021545015
tess,OAF_thumb_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_thumb_neutral.wav,OAF,neutral,Neutral,24414,1.9353239944294256
tess,OAF_thumb_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_thumb_ps.wav,OAF,ps,Surprise,24414,2.1559351191939053
tess,OAF_thumb_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_thumb_sad.wav,OAF,sad,Sad,24414,2.537683296469239
tess,OAF_time_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_time_angry.wav,OAF,angry,Angry,24414,1.631359056279184
tess,OAF_time_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_time_disgust.wav,OAF,disgust,Disgust,24414,2.2284345047923324
tess,OAF_time_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_time_fear.wav,OAF,fear,Fear,24414,1.5138445154419595
tess,OAF_time_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_time_happy.wav,OAF,happy,Happy,24414,2.031744081264848
tess,OAF_time_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_time_neutral.wav,OAF,neutral,Neutral,24414,2.0426804292618987
tess,OAF_time_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_time_ps.wav,OAF,ps,Surprise,24414,2.174162365855657
tess,OAF_time_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_time_sad.wav,OAF,sad,Sad,24414,2.4835749979519948
tess,OAF_tip_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tip_angry.wav,OAF,angry,Angry,24414,1.3350946178422216
tess,OAF_tip_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tip_disgust.wav,OAF,disgust,Disgust,24414,2.3255099533054806
tess,OAF_tip_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tip_fear.wav,OAF,fear,Fear,24414,1.715777832391251
tess,OAF_tip_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tip_happy.wav,OAF,happy,Happy,24414,1.6922667322028344
tess,OAF_tip_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tip_neutral.wav,OAF,neutral,Neutral,24414,1.9689112804128777
tess,OAF_tip_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tip_ps.wav,OAF,ps,Surprise,24414,1.980830670926517
tess,OAF_tip_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tip_sad.wav,OAF,sad,Sad,24414,2.726345539444581
tess,OAF_tire_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tire_angry.wav,OAF,angry,Angry,24414,1.6540099942655853
tess,OAF_tire_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tire_disgust.wav,OAF,disgust,Disgust,24414,2.5124928319816497
tess,OAF_tire_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tire_fear.wav,OAF,fear,Fear,24414,1.547964282788564
tess,OAF_tire_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tire_happy.wav,OAF,happy,Happy,24414,2.0066355369869746
tess,OAF_tire_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tire_neutral.wav,OAF,neutral,Neutral,24414,1.99385598427132
tess,OAF_tire_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tire_ps.wav,OAF,ps,Surprise,24414,2.2745146227574344
tess,OAF_tire_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tire_sad.wav,OAF,sad,Sad,24414,2.607069714098468
tess,OAF_ton_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_ton_angry.wav,OAF,angry,Angry,24414,1.4978700745473907
tess,OAF_ton_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_ton_disgust.wav,OAF,disgust,Disgust,24414,2.267428524617023
tess,OAF_ton_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_ton_fear.wav,OAF,fear,Fear,24414,1.6673220283443926
tess,OAF_ton_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_ton_happy.wav,OAF,happy,Happy,24414,1.921684279511756
tess,OAF_ton_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_ton_neutral.wav,OAF,neutral,Neutral,24414,1.8907594003440649
tess,OAF_ton_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_ton_ps.wav,OAF,ps,Surprise,24414,2.047513721635128
tess,OAF_ton_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_ton_sad.wav,OAF,sad,Sad,24414,2.6536823134267222
tess,OAF_tool_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tool_angry.wav,OAF,angry,Angry,24414,1.5092160235930203
tess,OAF_tool_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tool_disgust.wav,OAF,disgust,Disgust,24414,2.256860817563693
tess,OAF_tool_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tool_fear.wav,OAF,fear,Fear,24414,1.6935774555582863
tess,OAF_tool_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tool_happy.wav,OAF,happy,Happy,24414,1.825591873515196
tess,OAF_tool_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tool_neutral.wav,OAF,neutral,Neutral,24414,1.9216433194068976
tess,OAF_tool_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tool_ps.wav,OAF,ps,Surprise,24414,1.927664454821004
tess,OAF_tool_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tool_sad.wav,OAF,sad,Sad,24414,2.555050380928975
tess,OAF_tough_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tough_angry.wav,OAF,angry,Angry,24414,1.4664536741214058
tess,OAF_tough_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tough_disgust.wav,OAF,disgust,Disgust,24414,2.2570246579831243
tess,OAF_tough_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tough_fear.wav,OAF,fear,Fear,24414,1.664209060375195
tess,OAF_tough_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tough_happy.wav,OAF,happy,Happy,24414,1.964733349717376
tess,OAF_tough_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tough_neutral.wav,OAF,neutral,Neutral,24414,1.9096420086835424
tess,OAF_tough_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tough_ps.wav,OAF,ps,Surprise,24414,1.9809125911362333
tess,OAF_tough_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tough_sad.wav,OAF,sad,Sad,24414,2.3778160072089785
tess,OAF_turn_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_turn_angry.wav,OAF,angry,Angry,24414,1.50057344146801
tess,OAF_turn_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_turn_disgust.wav,OAF,disgust,Disgust,24414,2.325673793724912
tess,OAF_turn_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_turn_fear.wav,OAF,fear,Fear,24414,1.771770295731957
tess,OAF_turn_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_turn_happy.wav,OAF,happy,Happy,24414,2.009953305480462
tess,OAF_turn_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_turn_neutral.wav,OAF,neutral,Neutral,24414,2.008232981076432
tess,OAF_turn_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_turn_ps.wav,OAF,ps,Surprise,24414,1.869214385188826
tess,OAF_turn_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_turn_sad.wav,OAF,sad,Sad,24414,2.5292045547636604
tess,OAF_vine_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_vine_angry.wav,OAF,angry,Angry,24414,1.4898009338903908
tess,OAF_vine_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_vine_disgust.wav,OAF,disgust,Disgust,24414,2.394077168837552
tess,OAF_vine_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_vine_fear.wav,OAF,fear,Fear,24414,1.679896780535758
tess,OAF_vine_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_vine_happy.wav,OAF,happy,Happy,24414,1.8603260424346688
tess,OAF_vine_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_vine_neutral.wav,OAF,neutral,Neutral,24414,1.975751617924142
tess,OAF_vine_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_vine_ps.wav,OAF,ps,Surprise,24414,1.976161218972721
tess,OAF_vine_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_vine_sad.wav,OAF,sad,Sad,24414,2.5416154665355943
tess,OAF_voice_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_voice_angry.wav,OAF,angry,Angry,24414,1.5890882280658638
tess,OAF_voice_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_voice_disgust.wav,OAF,disgust,Disgust,24414,2.492545260915868
tess,OAF_voice_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_voice_fear.wav,OAF,fear,Fear,24414,1.8035143769968047
tess,OAF_voice_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_voice_happy.wav,OAF,happy,Happy,24414,2.122061112476448
tess,OAF_voice_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_voice_neutral.wav,OAF,neutral,Neutral,24414,2.114565413287458
tess,OAF_voice_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_voice_ps.wav,OAF,ps,Surprise,24414,2.068853936266077
tess,OAF_voice_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_voice_sad.wav,OAF,sad,Sad,24414,2.621692471532727
tess,OAF_void_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_void_angry.wav,OAF,angry,Angry,24414,1.54419595314164
tess,OAF_void_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_void_disgust.wav,OAF,disgust,Disgust,24414,2.2358073236667484
tess,OAF_void_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_void_fear.wav,OAF,fear,Fear,24414,1.7212664864422054
tess,OAF_void_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_void_happy.wav,OAF,happy,Happy,24414,2.128000327680839
tess,OAF_void_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_void_neutral.wav,OAF,neutral,Neutral,24414,2.1746129270090933
tess,OAF_void_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_void_ps.wav,OAF,ps,Surprise,24414,2.4565413287458018
tess,OAF_void_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_void_sad.wav,OAF,sad,Sad,24414,2.5723765052838536
tess,OAF_vote_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_vote_angry.wav,OAF,angry,Angry,24414,1.547308921110838
tess,OAF_vote_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_vote_disgust.wav,OAF,disgust,Disgust,24414,2.4842713197345785
tess,OAF_vote_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_vote_fear.wav,OAF,fear,Fear,24414,1.5867125419841075
tess,OAF_vote_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_vote_happy.wav,OAF,happy,Happy,24414,1.9826738756451217
tess,OAF_vote_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_vote_neutral.wav,OAF,neutral,Neutral,24414,1.7238060129433932
tess,OAF_vote_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_vote_ps.wav,OAF,ps,Surprise,24414,2.3426312771360696
tess,OAF_vote_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_vote_sad.wav,OAF,sad,Sad,24414,2.3324731711313182
tess,OAF_wag_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_wag_angry.wav,OAF,angry,Angry,24414,1.576267715245351
tess,OAF_wag_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_wag_disgust.wav,OAF,disgust,Disgust,24414,2.351232899156222
tess,OAF_wag_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_wag_fear.wav,OAF,fear,Fear,24414,1.6717047595641843
tess,OAF_wag_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_wag_happy.wav,OAF,happy,Happy,24414,1.894773490620136
tess,OAF_wag_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_wag_neutral.wav,OAF,neutral,Neutral,24414,1.8690505447693944
tess,OAF_wag_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_wag_ps.wav,OAF,ps,Surprise,24414,1.927131973457852
tess,OAF_wag_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_wag_sad.wav,OAF,sad,Sad,24414,2.611493405423118
tess,OAF_walk_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_walk_angry.wav,OAF,angry,Angry,24414,1.585606619152945
tess,OAF_walk_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_walk_disgust.wav,OAF,disgust,Disgust,24414,2.387564512165151
tess,OAF_walk_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_walk_fear.wav,OAF,fear,Fear,24414,2.0179405259277465
tess,OAF_walk_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_walk_happy.wav,OAF,happy,Happy,24414,2.0178176456131727
tess,OAF_walk_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_walk_neutral.wav,OAF,neutral,Neutral,24414,1.884861145244532
tess,OAF_walk_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_walk_ps.wav,OAF,ps,Surprise,24414,2.285123289915622
tess,OAF_walk_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_walk_sad.wav,OAF,sad,Sad,24414,2.5732776275907265
tess,OAF_wash_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_wash_angry.wav,OAF,angry,Angry,24414,1.8023674940607848
tess,OAF_wash_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_wash_disgust.wav,OAF,disgust,Disgust,24414,2.4151306627344966
tess,OAF_wash_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_wash_fear.wav,OAF,fear,Fear,24414,1.5405914639141476
tess,OAF_wash_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_wash_happy.wav,OAF,happy,Happy,24414,2.1884984025559104
tess,OAF_wash_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_wash_neutral.wav,OAF,neutral,Neutral,24414,1.9840255591054312
